"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","he-lazy-image src 2","img-wrp href","he-lazy-image src 3","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/denizli-saraykoy-ataturk-kiralik/daire/142396-133","15","12.000","07-03-2025","Kiralık Daire","1 +
                          1","50 m²","10
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","➡️atcalı İnşaat Gayrimenkul, Emlak Ofisinden⬅️","Denizli / Sarayköy / Atatürk Mah.","","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-sirakapilar-kiralik/daire/131323-423","16","11.000","07-03-2025","Kiralık Daire","1 +
                          1","45 m²","5
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ulaman Gayrimenkulden Sırakapılar Mahallesi Kiralık Apart","Denizli / Merkezefendi / Sırakapılar Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/3/1/3/1/ab74ae87-2049-454a-b012-1d7ef79cdbda.jpg","https://www.hepsiemlak.com/emlak-ofisi/ulaman-gayrimenkul-131323","","Ulaman Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-hurriyet-kiralik/daire/145642-109","16","8.500","27-03-2025","Kiralık Daire","2 +
                          0","75 m²","14
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kayıhan Muhtarlık Yanı 2+0 Doğalgazlı Kiralık Daire","Denizli / Pamukkale / Hürriyet Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/6/5/4/1/05c99c11-9c33-4066-9cf8-abdb3b7dba89.jpg","https://www.hepsiemlak.com/emlak-ofisi/esref-acar-gayrimenkul-yatirim-danismanligi-145642","","Eşref Acar Gayrimenkul Yatırım Danışmanlığı"
"https://www.hepsiemlak.com/denizli-pamukkale-incilipinar-kiralik/daire/67388-1042","8","6.500","16-03-2025","Kiralık Daire","Stüdyo","20 m²","6
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Arevtürk'den İncilipınar'da Kiralık 1+0 Eşyalı Apart Daire","Denizli / Pamukkale / İncilipınar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/7/0/4/3/4/4/51f628a9-39c9-43da-bbe0-3cef373170c3.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-kayalar-kiralik/daire/140742-213","12","25.000","11-02-2025","Kiralık Daire","1 +
                          1","85 m²","6
                        Yaşında","18. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/7/9/4/9/3/fab70014-e97a-4447-a762-d1b523a9f9a7.jpg","EİDS onaylı","Remax Model'den Sınpaşta F2 Kulede Eşyalı Kıralık Daıre","Denizli / Merkezefendi / Kayalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/3/5/7/1/4/4/7ea4ae56-f6f8-4bac-bf9a-6ee0eba25d2b.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2-140742/omur-karademir-3949732","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/7/0/4/1/53e0ba3f-4b66-4917-976e-f0430701af7b.jpg","Remax Model 2"
"https://www.hepsiemlak.com/denizli-pamukkale-siteler-kiralik/daire/4766-17098","23","25.000","28-03-2025","Kiralık Daire","4 +
                          1","220 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ender Uysal Gayrimenkulden Foruma Yakın 4+1 Geniş Daire.. 225 M2 Bireysel Kombi Ebeveyn Banyolu.. Ç","Denizli / Pamukkale / Siteler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/3/9/9/3/4/4/6f9148f3-a7d5-4915-98c6-ec2d350762d9.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-degirmenonu-kiralik/daire/145774-653","7","6.000","04-04-2025","Kiralık Daire","Stüdyo","50 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Değirmenönü Mahallesi'nde Kiralık 1+0  45 M2 Teraslı Apart","Denizli / Merkezefendi / Değirmenönü Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/6/6/1/4/4/4/96ea388e-ca7a-4a14-98bd-47baf7bbfd38.jpg","https://www.hepsiemlak.com/emlak-ofisi/rossi-gold-danismanlik-145774","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/7/5/4/1/60be29ec-f190-4df7-9af4-33d6cbbe334c.jpg","Rossi Gold Danışmanlık"
"https://www.hepsiemlak.com/denizli-merkezefendi-yenisehir-kiralik/daire/125019-462","30","15.000","06-03-2025","Kiralık Daire","3 +
                          1","155 m²","30
                        Yaşında","Ara Kat","","","","Yenişehir Mahalesinde 150m2 3+1 Kiralık Daire","Denizli / Merkezefendi / Yenişehir Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/5/5/2/6/3/4/d8668c8c-f04e-4e47-bee0-bbbe3fbbb3f9.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-kayalar-kiralik/daire/145617-183","23","15.000","25-03-2025","Kiralık Daire","3 +
                          1","120 m²","6
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Erva Life Gayrimenkulden Kayaköy Tokide 3+1 Kiralık Daire","Denizli / Merkezefendi / Kayalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/7/2/7/1/4/4/21ef4789-aebe-455e-8401-3d51ed22148a.jpg","https://www.hepsiemlak.com/emlak-ofisi/erva-life-gayrimenkul-145617","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/6/5/4/1/4498f3d8-30b4-49dc-87f5-7d96771d9a36.jpg","Erva Lıfe Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-kayalar-kiralik/daire/128687-967","40","50.000","10-02-2025","Kiralık Daire","3 +
                          1","175 m²","5
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Redstone Myra Dan Sinpaş Aquacıty De Kiralık Eşyalı 3+1 Daire","Denizli / Merkezefendi / Kayalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/8/1/3/1/4/4/7ecfe244-7417-46cc-a114-5607a904b836.jpg","https://www.hepsiemlak.com/emlak-ofisi/redstone-myra-gayrimenkul-128687","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/8/2/1/9beacb78-1908-4b12-a996-f9e4e21b7c31.jpg","Redstone Myra Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-atalar-kiralik/daire/113603-84","29","12.500","26-02-2025","Kiralık Daire","2 +
                          1","115 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Okyanus'tan Atalar'da 2+1 Geniş Balkonlu Kombili Kiralık Daire","Denizli / Pamukkale / Atalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/7/5/1/6/3/4/59ef64d8-df43-44a3-9fe8-b5067976638e.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-kayalar-kiralik/daire/140742-212","12","25.000","11-02-2025","Kiralık Daire","1 +
                          1","85 m²","6
                        Yaşında","18. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/7/9/4/9/3/fab70014-e97a-4447-a762-d1b523a9f9a7.jpg","EİDS onaylı","Remax Model'den Sınpaşta F2 Kulede Eşyalı Kıralık Daıre","Denizli / Merkezefendi / Kayalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/3/5/7/1/4/4/bc4b97de-4588-4ec2-935d-9e0b52ca12da.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2-140742/omur-karademir-3949732","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/7/0/4/1/53e0ba3f-4b66-4917-976e-f0430701af7b.jpg","Remax Model 2"
"https://www.hepsiemlak.com/denizli-pamukkale-atalar-kiralik/daire/137775-279","12","16.000","14-03-2025","Kiralık Daire","4 +
                          1","195 m²","30
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gürlesin'de Atalar Mahallesi Lise Cd. 4+1 Arakat Kiralık Daire","Denizli / Pamukkale / Atalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/7/5/4/0/4/4/51f7cd6c-d00d-4b00-b4c3-8d909a571b5c.jpg","https://www.hepsiemlak.com/emlak-ofisi/gurlesin-gayrimenkul-137775","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/7/7/7/3/1/42761758-516c-43f3-a8e8-4398764d2369.jpg","Gürlesin Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-istiklal-kiralik/daire/94398-5780","9","15.000","28-03-2025","Kiralık Daire","3 +
                          1","135 m²","30
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","+1'den İstiklal Mevki 135 M2 3+1 Balkonlu Kiralık Daire","Denizli / Pamukkale / İstiklal Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/6/5/6/3/4/4/db4651a7-1313-4ab5-a4a1-7a05f8f4cb42.jpg","https://www.hepsiemlak.com/emlak-ofisi/arti-1-gayrimenkul-94398","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/3/4/9/0/1c30e048-c87e-4aa4-8855-f77710d5daf1.jpg","Artı 1 Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-mehmetcik-kiralik/daire/54626-5505","9","12.000","13-03-2025","Kiralık Daire","1 +
                          1","50 m²","7
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kaan Emlak'tan Mehmetçik'te Arakat 1+1 Balkonlu Kiralık Apart","Denizli / Pamukkale / Mehmetçik Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/1/6/2/3/4/4/1741891515364-44326161.jpg","https://www.hepsiemlak.com/emlak-ofisi/kaan-gayrimenkul-54626","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/6/4/5/0/afb75d2f-a26f-44c0-aabb-c22812749e68.jpg","Kaan Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-degirmenonu-kiralik/daire/139582-227","11","8.250","05-03-2025","Kiralık Daire","1 +
                          1","50 m²","7
                        Yaşında","Yarı Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çaybaşında 1+1 50 M2 Ultra Lüks Kiralık Eşyalı Apart !!!","Denizli / Merkezefendi / Değirmenönü Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/4/3/8/2/4/4/1741174195-368449-44283461.jpeg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-adalet-kiralik/daire/121853-1634","18","16.500","26-02-2025","Kiralık Daire","3 +
                          1","140 m²","20
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Özyapı'dan Adalet'te 3+1 Site İçerisinde Önü Açık Kiralık Daire","Denizli / Merkezefendi / Adalet Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/8/9/4/2/4/4/2d3f8d25-a1bd-4572-aaea-e8c7fca99dd5.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozyapi-insaat-gayrimenkul-121853","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/8/1/2/1/b6bea001-ca85-4dcb-8c1d-915dfcd2910b.jpg","Özyapı İnşaat Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-degirmenonu-kiralik/daire/145774-649","7","12.500","02-04-2025","Kiralık Daire","2 +
                          1","75 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Değirmenönü Mahallesinde 2+1 60m2 Kiralık Apart","Denizli / Merkezefendi / Değirmenönü Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/9/9/9/3/4/4/336fa075-0dde-45a1-9359-079b92fdcf06.jpg","https://www.hepsiemlak.com/emlak-ofisi/rossi-gold-danismanlik-145774","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/7/5/4/1/60be29ec-f190-4df7-9af4-33d6cbbe334c.jpg","Rossi Gold Danışmanlık"
"https://www.hepsiemlak.com/denizli-merkezefendi-sevindik-kiralik/daire/0-44319559","10","10.000","19-03-2025","Kiralık Daire","4 +
                          1","170 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Denizli Merkez Sevindik M Ev Sahibinden 4+1kiralik","Denizli / Merkezefendi / Sevindik Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/5/9/1/3/4/4/1741784516399-44319559.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-degirmenonu-kiralik/daire/144495-184","10","11.500","08-03-2025","Kiralık Daire","1 +
                          1","45 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Landex'den 1+1 Değirmenönün'de 50m2 Kiralık Dubleks Apart Daire","Denizli / Merkezefendi / Değirmenönü Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/4/7/9/2/4/4/1741389809394-44297405.jpg","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-hacikaplanlar-kiralik/daire/133232-428","36","28.000","25-03-2025","Kiralık Daire","3 +
                          1","175 m²","20
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Koza'dan Çınarda Anacadde Cepheli Kiralık Asansörlü Daire/işyeri","Denizli / Pamukkale / Hacıkaplanlar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/3/8/5/3/4/4/ed38499e-f56d-4848-9969-c58a9685e6e5.jpg","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-incilipinar-kiralik/daire/77841-140","19","9.500","18-02-2025","Kiralık Daire","2 +
                          1","50 m²","5
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karardan İncilipınarda 2+1 50m2 Kombili Eşyalı Yerden Isıtmalı","Denizli / Pamukkale / İncilipınar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/8/8/0/2/4/4/7589462f-894a-44aa-8fdc-e72c6f6495c6.jpg","https://www.hepsiemlak.com/emlak-ofisi/karar-emlak-77841","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/8/7/7/0/e12dd26a-169f-41e9-ba41-2bc273d767a7.jpg","Karar Emlak"
"https://www.hepsiemlak.com/denizli-merkezefendi-bereketler-kiralik/daire/91390-2014","40","14.000","14-02-2025","Kiralık Daire","1 +
                          1","50 m²","5
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şehzade Gayrimenkul'den Bereketler Mah. Kiralık Apart","Denizli / Merkezefendi / Bereketler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/0/1/9/1/4/4/1739536014716-44191029.jpg","https://www.hepsiemlak.com/emlak-ofisi/sehzade-gayrimenkul-91390","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/3/1/9/0/bfee13a9-551f-449b-af4e-f8c151ea47a9.jpg","Şehzade Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-merkez-efendi-kiralik/daire/146092-146","22","18.500","15-03-2025","Kiralık Daire","3 +
                          1","190 m²","11
                        Yaşında","2. Kat","","","","Hierapolis'ten Yenişehir'de Arakat 190m² Geniş 3+1 Kiralık Daire","Denizli / Merkezefendi / Merkez Efendi Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/8/3/6/8/3/4/39981019-83e8-4fa5-beee-cb8a422e54c6.jpeg","https://www.hepsiemlak.com/emlak-ofisi/hierapolis-gayrimenkul-146092","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/0/6/4/1/ad874851-9eaa-4086-9652-f60483ce7dc6.jpg","Hıerapolıs Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-mehmetcik-kiralik/daire/76333-62","19","15.000","25-03-2025","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Eşyalı  3+1 Mehmetçik  Diş  Hastanesi Yan 140 M2  2. Kat Kombi- Klimalı Üniversite Yolu   İki Balkon","Denizli / Pamukkale / Mehmetçik Mah.","","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-siteler-kiralik/daire/4766-17075","20","14.000","22-03-2025","Kiralık Daire","3 +
                          1","150 m²","15
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ender Uysal Gayrimenkulden Kiralık Sitelerde Eşyalı Triplex...160 M2 Bireysel Kombi Teraslı... Konu","Denizli / Pamukkale / Siteler Mah.","","","",""
"https://www.hepsiemlak.com/denizli-pamukkale-yunusemre-kiralik/daire/151348-214","9","11.000","28-02-2025","Kiralık Daire","1 +
                          1","65 m²","15
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Denizli Üniversiteye Yürüme Mesafesinde 1+1 55 M2 Kiralık Apart","Denizli / Pamukkale / Yunusemre Mah.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/3/1/5/1/e7ab3ede-f3ba-4edd-a1fd-b07ae92d5895.jpg","https://www.hepsiemlak.com/emlak-ofisi/blue-sky-gayrimenkul-151348","","Blue Sky Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-siteler-kiralik/daire/94398-5327","5","5.500","28-03-2025","Kiralık Daire","Stüdyo","35 m²","8
                        Yaşında","Yarı Bodrum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","+1den Forum Yanı 1+0 Klimalı Doğalgazlı Yerden Isıtma Eşyalı","Denizli / Pamukkale / Siteler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/2/6/7/5/1/4/165cf599-6d3e-447b-8d80-207bb55d3515.jpg","https://www.hepsiemlak.com/emlak-ofisi/arti-1-gayrimenkul-94398","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/3/4/9/0/1c30e048-c87e-4aa4-8855-f77710d5daf1.jpg","Artı 1 Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-kayalar-kiralik/daire/128687-990","29","15.500","04-04-2025","Kiralık Daire","2 +
                          1","95 m²","5
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Redstone Myra Dan Kayaköy Toki De  Kiralık 2+1 Daire","Denizli / Merkezefendi / Kayalar Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/5/0/0/2/4/4/1743758950-821265-44200555.jpeg","https://www.hepsiemlak.com/emlak-ofisi/redstone-myra-gayrimenkul-128687","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/8/2/1/9beacb78-1908-4b12-a996-f9e4e21b7c31.jpg","Redstone Myra Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-zeytinkoy-kiralik/daire/137549-1405","17","17.000","24-03-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zeytinköy Yüksektepe Market Yakını Lüks Kiralık Apart","Denizli / Pamukkale / Zeytinköy Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/5/0/8/3/4/4/1742820834885-44380512.jpg","https://www.hepsiemlak.com/emlak-ofisi/tercih-gayrimenkul-137549","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/5/7/3/1/9d1bce6e-852e-4c9b-97f8-695cbe0e038d.jpg","Tercih Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-topraklik-kiralik/daire/154136-23","26","10.000","20-03-2025","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Topraklık Mah. Halk Cad. Otogar Yakını Arakat Kiralık Daire","Denizli / Pamukkale / Topraklık Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/6/2/6/3/4/4/1742499570-8839998-44362642.jpeg","https://www.hepsiemlak.com/emlak-ofisi/emel-arslan-horizon-gayrimenkul-154136","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/1/4/5/1/534e34aa-8796-44fe-817a-d840085710a8.jpg","Emel Arslan Horizon Gayrimenkul"
"https://www.hepsiemlak.com/denizli-pamukkale-zeytinkoy-kiralik/daire/133232-425","23","25.000","22-03-2025","Kiralık Daire","3 +
                          1","190 m²","15
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Koza'dan Yeniyolüstü Öğretmenevi/adlitıp Yakını Kiralık Daire","Denizli / Pamukkale / Zeytinköy Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/5/6/5/3/4/4/141230ea-10d8-472c-8c01-2cadb2e4069c.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-selcuk-bey-kiralik/daire/146092-145","19","20.000","15-03-2025","Kiralık Daire","3 +
                          1","170 m²","5
                        Yaşında","2. Kat","","","","Hierapolis'ten Adalet Mah Harika Konumda 180 M2 Kiralık Daire","Denizli / Merkezefendi / Selçuk Bey Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/7/3/6/8/3/4/0f43809c-586a-4154-a178-602ee6ca222d.jpeg","https://www.hepsiemlak.com/emlak-ofisi/hierapolis-gayrimenkul-146092","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/0/6/4/1/ad874851-9eaa-4086-9652-f60483ce7dc6.jpg","Hıerapolıs Gayrimenkul"
"https://www.hepsiemlak.com/denizli-merkezefendi-gultepe-kiralik/daire/137304-554","30","24.999","04-04-2025","Kiralık Daire","4 +
                          1","190 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Naz Bayrak Ve Albayrak Meydanına Yürüme Mesafesinde 4+1 Kiralık Daire","Denizli / Merkezefendi / Gültepe Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/7/3/4/5/3/4/95b28b21-d213-4f7f-b3c6-059a976af02e.jpg","https://www.hepsiemlak.com/emlak-ofisi/sahin-gayrimenkul-137304","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/3/7/3/1/50f54546-0415-42cd-a660-0b6a5f498816.jpg","Şahin Gayrimenkul"
"https://www.hepsiemlak.com/denizli-cal-ismailler-kiralik/daire/76333-30","21","12.000","26-02-2025","Kiralık Daire","3 +
                          1","170 m²","25
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çaybaşı Cami Yakın Saltak Cad Dükkan Üstü   3+1 Kuaföre - Ofis Hizmetinede  Uygundur  Asansör  Kiler","Denizli / Çal / İsmailler Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/3/8/5/1/4/4/47c9060e-397e-4bd4-8cf8-0e19f30e5318.jpg","","",""
"https://www.hepsiemlak.com/denizli-merkezefendi-selcuk-bey-kiralik/daire/54626-5445","35","35.000","06-02-2025","Kiralık Daire","3 +
                          1","215 m²","7
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kaan Emlaktan Selçukbey Evora Yakınında Ultra Lüks Daire","Denizli / Merkezefendi / Selçuk Bey Mah.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/3/0/8/5/3/4/dc68a3e6-e3e7-4713-9a50-62e0a6962d11.jpg","https://www.hepsiemlak.com/emlak-ofisi/kaan-gayrimenkul-54626","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/6/4/5/0/afb75d2f-a26f-44c0-aabb-c22812749e68.jpg","Kaan Gayrimenkul"
